frame_no,quadrant,color,box
1806,1,burnt_sienna,"[907, 775, 1034, 902]"
1806,4,raw_umber,"[956, 248, 1092, 398]"
1806,2,msu_green,"[1390, 237, 1516, 365]"
1807,3,burnt_sienna,"[1431, 703, 1539, 807]"
1807,1,dim_gray,"[901, 774, 1031, 902]"
1807,4,raw_umber,"[956, 248, 1092, 398]"
1807,2,msu_green,"[1392, 237, 1520, 369]"
1808,3,burnt_sienna,"[1431, 703, 1539, 807]"
1808,1,burnt_sienna,"[896, 773, 1026, 900]"
1808,4,raw_umber,"[956, 248, 1092, 398]"
1808,2,msu_green,"[1393, 239, 1521, 382]"
1809,3,burnt_sienna,"[1431, 702, 1539, 807]"
1809,1,dim_gray,"[891, 770, 1020, 898]"
1809,4,raw_umber,"[956, 248, 1092, 398]"
1809,2,msu_green,"[1396, 239, 1523, 365]"
1810,3,burnt_sienna,"[1430, 702, 1538, 807]"
1810,1,burnt_sienna,"[884, 767, 1015, 894]"
1810,4,raw_umber,"[956, 248, 1092, 398]"
1810,2,msu_green,"[1393, 239, 1521, 373]"
1811,3,burnt_sienna,"[1430, 703, 1538, 807]"
1811,1,burnt_sienna,"[879, 766, 1010, 893]"
1811,4,raw_umber,"[957, 249, 1092, 398]"
1811,2,msu_green,"[1392, 237, 1522, 382]"
1812,3,burnt_sienna,"[1430, 703, 1539, 807]"
1812,1,dim_gray,"[874, 768, 1004, 892]"
1812,2,msu_green,"[1392, 236, 1517, 353]"
1812,4,raw_umber,"[957, 249, 1092, 398]"
1813,3,burnt_sienna,"[1430, 702, 1539, 806]"
1813,1,burnt_sienna,"[869, 768, 996, 893]"
1813,2,msu_green,"[1389, 236, 1514, 353]"
1813,4,raw_umber,"[956, 248, 1092, 398]"
1814,3,burnt_sienna,"[1431, 702, 1539, 807]"
1814,1,burnt_sienna,"[867, 767, 992, 893]"
1814,2,msu_green,"[1392, 236, 1513, 349]"
1814,4,raw_umber,"[956, 248, 1092, 398]"
1814,2,msu_green,"[1389, 234, 1514, 390]"
1815,3,burnt_sienna,"[1430, 703, 1539, 807]"
1815,1,dim_gray,"[863, 769, 989, 895]"
1815,4,raw_umber,"[955, 248, 1091, 398]"
1815,2,msu_green,"[1391, 234, 1515, 371]"
1816,3,burnt_sienna,"[1431, 703, 1538, 807]"
1816,1,burnt_sienna,"[861, 771, 987, 896]"
1816,4,raw_umber,"[955, 248, 1092, 398]"
1816,2,msu_green,"[1390, 235, 1519, 392]"
1817,3,burnt_sienna,"[1431, 703, 1539, 807]"
1817,1,burnt_sienna,"[859, 774, 986, 899]"
1817,4,raw_umber,"[955, 248, 1092, 398]"
1817,2,msu_green,"[1393, 237, 1523, 366]"
1818,3,burnt_sienna,"[1430, 703, 1539, 806]"
1818,1,burnt_sienna,"[859, 775, 985, 899]"
1818,4,raw_umber,"[955, 248, 1092, 398]"
1818,2,msu_green,"[1394, 238, 1524, 356]"
1819,3,burnt_sienna,"[1431, 702, 1539, 807]"
1819,1,burnt_sienna,"[859, 777, 986, 901]"
1819,4,raw_umber,"[956, 248, 1092, 399]"
1819,2,msu_green,"[1393, 238, 1520, 366]"
1820,3,burnt_sienna,"[1430, 703, 1539, 808]"
1820,1,burnt_sienna,"[861, 776, 988, 902]"
1820,4,raw_umber,"[956, 248, 1092, 398]"
1820,2,msu_green,"[1393, 237, 1523, 385]"
1821,3,burnt_sienna,"[1431, 703, 1539, 807]"
1821,1,burnt_sienna,"[863, 776, 989, 902]"
1821,4,raw_umber,"[956, 248, 1092, 398]"
1821,2,msu_green,"[1394, 238, 1520, 364]"
1822,3,burnt_sienna,"[1430, 703, 1539, 808]"
1822,1,burnt_sienna,"[864, 774, 991, 901]"
1822,4,raw_umber,"[956, 248, 1092, 398]"
1822,2,msu_green,"[1392, 236, 1519, 371]"
1823,3,burnt_sienna,"[1429, 703, 1539, 808]"
1823,1,burnt_sienna,"[865, 771, 992, 900]"
1823,2,msu_green,"[1393, 238, 1522, 354]"
1823,4,raw_umber,"[956, 249, 1092, 398]"
1824,3,burnt_sienna,"[1430, 703, 1539, 808]"
1824,1,burnt_sienna,"[867, 768, 994, 898]"
1824,4,raw_umber,"[956, 248, 1092, 398]"
1824,2,msu_green,"[1391, 237, 1519, 368]"
1825,3,burnt_sienna,"[1431, 703, 1538, 808]"
1825,1,burnt_sienna,"[867, 765, 995, 894]"
1825,4,raw_umber,"[956, 249, 1091, 398]"
1825,2,msu_green,"[1393, 238, 1523, 364]"
1826,3,burnt_sienna,"[1431, 703, 1538, 806]"
1826,1,burnt_sienna,"[870, 759, 998, 889]"
1826,4,raw_umber,"[957, 248, 1092, 398]"
1826,2,msu_green,"[1393, 237, 1524, 379]"
1827,3,burnt_sienna,"[1431, 703, 1539, 807]"
1827,1,burnt_sienna,"[873, 754, 1004, 885]"
1827,4,raw_umber,"[956, 248, 1092, 398]"
1827,2,msu_green,"[1394, 239, 1519, 366]"
1828,3,burnt_sienna,"[1431, 703, 1539, 807]"
1828,1,dim_gray,"[878, 750, 1011, 885]"
1828,4,raw_umber,"[956, 248, 1092, 398]"
1828,2,msu_green,"[1393, 238, 1523, 380]"
1829,3,burnt_sienna,"[1431, 702, 1540, 807]"
1829,1,burnt_sienna,"[885, 749, 1013, 883]"
1829,4,raw_umber,"[956, 248, 1092, 398]"
1829,2,msu_green,"[1392, 237, 1522, 385]"
1830,3,burnt_sienna,"[1430, 703, 1540, 807]"
1830,1,burnt_sienna,"[892, 747, 1018, 879]"
1830,4,raw_umber,"[956, 248, 1092, 398]"
1830,2,msu_green,"[1392, 238, 1523, 381]"
1831,3,burnt_sienna,"[1431, 703, 1539, 806]"
1831,1,burnt_sienna,"[897, 747, 1021, 876]"
1831,4,raw_umber,"[957, 249, 1091, 397]"
1831,2,msu_green,"[1395, 238, 1523, 358]"
1832,3,burnt_sienna,"[1432, 703, 1539, 806]"
1832,1,dim_gray,"[902, 748, 1027, 874]"
1832,4,raw_umber,"[957, 248, 1092, 397]"
1832,2,msu_green,"[1395, 237, 1524, 361]"
1833,3,burnt_sienna,"[1431, 703, 1539, 807]"
1833,1,burnt_sienna,"[909, 750, 1032, 875]"
1833,4,raw_umber,"[956, 249, 1092, 398]"
1833,2,msu_green,"[1394, 237, 1521, 362]"
1834,3,burnt_sienna,"[1431, 703, 1539, 807]"
1834,1,burnt_sienna,"[913, 749, 1036, 876]"
1834,4,raw_umber,"[956, 248, 1092, 398]"
1834,2,msu_green,"[1394, 237, 1521, 365]"
1835,3,burnt_sienna,"[1432, 702, 1538, 807]"
1835,1,burnt_sienna,"[916, 744, 1053, 877]"
1835,4,raw_umber,"[957, 248, 1091, 397]"
1835,2,msu_green,"[1395, 237, 1520, 365]"
1836,3,burnt_sienna,"[1431, 703, 1539, 807]"
1836,1,burnt_sienna,"[922, 736, 1068, 876]"
1836,4,raw_umber,"[956, 248, 1092, 398]"
1836,2,msu_green,"[1393, 237, 1521, 375]"
1837,3,burnt_sienna,"[1431, 702, 1539, 807]"
1837,1,dim_gray,"[927, 738, 1071, 877]"
1837,4,raw_umber,"[956, 248, 1092, 398]"
1837,2,msu_green,"[1394, 238, 1520, 362]"
1838,3,burnt_sienna,"[1431, 703, 1538, 808]"
1838,1,dim_gray,"[934, 739, 1072, 878]"
1838,4,raw_umber,"[956, 248, 1092, 398]"
1838,2,msu_green,"[1394, 238, 1521, 376]"
1839,3,burnt_sienna,"[1432, 704, 1539, 807]"
1839,4,raw_umber,"[956, 248, 1092, 399]"
1839,2,msu_green,"[1394, 238, 1519, 368]"
1840,3,burnt_sienna,"[1431, 703, 1539, 807]"
1840,1,burnt_sienna,"[940, 738, 1074, 878]"
1840,2,msu_green,"[1394, 239, 1521, 355]"
1840,4,raw_umber,"[956, 248, 1092, 398]"
1841,3,burnt_sienna,"[1432, 703, 1539, 807]"
1841,1,burnt_sienna,"[943, 738, 1075, 880]"
1841,2,msu_green,"[1394, 238, 1524, 361]"
1841,4,raw_umber,"[957, 249, 1092, 398]"
1842,3,burnt_sienna,"[1432, 702, 1539, 806]"
1842,1,burnt_sienna,"[944, 737, 1076, 879]"
1842,2,msu_green,"[1395, 237, 1523, 357]"
1842,4,raw_umber,"[957, 248, 1092, 398]"
1843,3,burnt_sienna,"[1431, 702, 1539, 806]"
1843,1,burnt_sienna,"[944, 737, 1076, 880]"
1843,2,msu_green,"[1394, 237, 1522, 356]"
1843,4,raw_umber,"[956, 248, 1092, 399]"
1844,3,burnt_sienna,"[1431, 702, 1540, 807]"
1844,1,burnt_sienna,"[944, 738, 1077, 881]"
1844,2,msu_green,"[1394, 237, 1522, 355]"
1844,4,raw_umber,"[956, 248, 1092, 399]"
1845,3,burnt_sienna,"[1431, 702, 1539, 807]"
1845,1,burnt_sienna,"[945, 740, 1076, 881]"
1845,2,msu_green,"[1394, 238, 1524, 356]"
1845,4,raw_umber,"[956, 248, 1092, 398]"
1846,3,burnt_sienna,"[1431, 702, 1539, 807]"
1846,1,burnt_sienna,"[945, 739, 1074, 885]"
1846,2,msu_green,"[1395, 238, 1524, 356]"
1846,4,raw_umber,"[957, 248, 1092, 398]"
1847,3,burnt_sienna,"[1432, 704, 1538, 807]"
1847,1,burnt_sienna,"[942, 739, 1074, 888]"
1847,4,raw_umber,"[957, 248, 1092, 399]"
1847,2,msu_green,"[1394, 237, 1524, 364]"
1848,3,burnt_sienna,"[1431, 703, 1539, 807]"
1848,1,burnt_sienna,"[939, 739, 1072, 892]"
1848,4,raw_umber,"[956, 248, 1092, 398]"
1848,2,msu_green,"[1394, 237, 1524, 365]"
1849,3,burnt_sienna,"[1432, 703, 1539, 806]"
1849,1,burnt_sienna,"[936, 740, 1071, 895]"
1849,4,raw_umber,"[956, 247, 1092, 398]"
1849,2,msu_green,"[1396, 236, 1523, 355]"
1850,3,burnt_sienna,"[1431, 702, 1540, 805]"
1850,4,raw_umber,"[956, 248, 1092, 398]"
1850,2,msu_green,"[1395, 236, 1523, 360]"
1851,3,burnt_sienna,"[1430, 702, 1540, 807]"
1851,4,raw_umber,"[956, 248, 1092, 398]"
1851,2,msu_green,"[1393, 236, 1527, 364]"
1852,3,burnt_sienna,"[1431, 703, 1540, 806]"
1852,4,raw_umber,"[956, 248, 1092, 398]"
1852,2,msu_green,"[1396, 236, 1527, 364]"
1853,3,burnt_sienna,"[1431, 703, 1538, 807]"
1853,4,raw_umber,"[957, 248, 1091, 399]"
1853,2,msu_green,"[1395, 237, 1524, 361]"
1854,3,burnt_sienna,"[1431, 703, 1539, 807]"
1854,1,burnt_sienna,"[912, 767, 1038, 895]"
1854,4,raw_umber,"[956, 249, 1091, 398]"
1854,2,msu_green,"[1395, 237, 1523, 366]"
1855,3,burnt_sienna,"[1431, 704, 1539, 807]"
1855,1,dim_gray,"[909, 766, 1034, 893]"
1855,4,raw_umber,"[956, 249, 1091, 399]"
1855,2,msu_green,"[1394, 237, 1523, 375]"
1856,3,burnt_sienna,"[1432, 703, 1538, 807]"
1856,1,burnt_sienna,"[904, 765, 1029, 893]"
1856,2,msu_green,"[1396, 238, 1521, 354]"
1856,4,raw_umber,"[957, 248, 1091, 398]"
1857,3,burnt_sienna,"[1431, 703, 1538, 807]"
1857,1,burnt_sienna,"[900, 765, 1027, 893]"
1857,4,raw_umber,"[957, 248, 1091, 398]"
1857,2,msu_green,"[1392, 238, 1522, 378]"
1858,3,burnt_sienna,"[1432, 703, 1538, 807]"
1858,1,burnt_sienna,"[896, 766, 1024, 894]"
1858,4,raw_umber,"[957, 248, 1091, 398]"
1858,2,msu_green,"[1394, 238, 1523, 387]"
1859,3,burnt_sienna,"[1432, 703, 1538, 807]"
1859,1,burnt_sienna,"[893, 765, 1023, 897]"
1859,4,raw_umber,"[957, 248, 1091, 398]"
1859,2,msu_green,"[1394, 238, 1521, 370]"
1860,3,burnt_sienna,"[1432, 704, 1538, 807]"
1860,1,burnt_sienna,"[891, 768, 1020, 898]"
1860,4,raw_umber,"[958, 248, 1091, 398]"
1860,2,msu_green,"[1393, 237, 1521, 384]"
1861,3,burnt_sienna,"[1431, 703, 1538, 807]"
1861,1,burnt_sienna,"[887, 770, 1016, 900]"
1861,4,raw_umber,"[957, 248, 1091, 398]"
1861,2,msu_green,"[1393, 237, 1525, 396]"
1862,3,burnt_sienna,"[1430, 703, 1539, 806]"
1862,1,burnt_sienna,"[882, 772, 1013, 901]"
1862,4,raw_umber,"[957, 248, 1092, 397]"
1862,2,msu_green,"[1393, 237, 1527, 397]"
1863,3,burnt_sienna,"[1431, 703, 1539, 807]"
1863,1,burnt_sienna,"[881, 775, 1011, 904]"
1863,4,raw_umber,"[958, 248, 1092, 397]"
1863,2,msu_green,"[1393, 237, 1525, 400]"
1864,3,burnt_sienna,"[1432, 703, 1538, 807]"
1864,1,burnt_sienna,"[881, 778, 1011, 906]"
1864,4,raw_umber,"[957, 249, 1092, 398]"
1864,2,msu_green,"[1394, 237, 1521, 384]"
1865,3,burnt_sienna,"[1431, 703, 1539, 807]"
1865,1,dim_gray,"[879, 782, 1011, 908]"
1865,4,raw_umber,"[956, 248, 1092, 398]"
1865,2,msu_green,"[1394, 237, 1519, 361]"
1866,3,burnt_sienna,"[1431, 703, 1538, 808]"
1866,1,burnt_sienna,"[879, 786, 1009, 914]"
1866,4,raw_umber,"[957, 248, 1091, 398]"
1866,2,msu_green,"[1394, 237, 1523, 371]"
1867,3,burnt_sienna,"[1430, 703, 1539, 808]"
1867,1,burnt_sienna,"[876, 789, 1008, 917]"
1867,2,msu_green,"[1397, 238, 1521, 352]"
1867,4,raw_umber,"[957, 248, 1091, 398]"
1868,3,burnt_sienna,"[1430, 703, 1539, 807]"
1868,1,burnt_sienna,"[873, 791, 1005, 919]"
1868,2,msu_green,"[1396, 238, 1519, 353]"
1868,4,raw_umber,"[957, 248, 1092, 398]"
1868,2,msu_green,"[1392, 236, 1521, 398]"
1869,3,burnt_sienna,"[1430, 703, 1539, 807]"
1869,1,burnt_sienna,"[870, 791, 1001, 919]"
1869,2,msu_green,"[1396, 238, 1520, 353]"
1869,4,raw_umber,"[957, 249, 1092, 398]"
1870,3,burnt_sienna,"[1430, 703, 1539, 807]"
1870,1,burnt_sienna,"[868, 789, 996, 917]"
1870,2,msu_green,"[1395, 238, 1521, 354]"
1870,4,raw_umber,"[957, 249, 1092, 398]"
1871,3,burnt_sienna,"[1431, 703, 1539, 807]"
1871,1,burnt_sienna,"[867, 788, 993, 916]"
1871,4,raw_umber,"[957, 249, 1091, 398]"
1871,2,msu_green,"[1394, 238, 1520, 367]"
1872,3,burnt_sienna,"[1431, 703, 1538, 808]"
1872,1,burnt_sienna,"[865, 787, 989, 916]"
1872,2,msu_green,"[1396, 239, 1518, 353]"
1872,4,raw_umber,"[956, 249, 1092, 398]"
1872,2,msu_green,"[1393, 237, 1521, 394]"
1873,3,burnt_sienna,"[1430, 703, 1539, 807]"
1873,1,burnt_sienna,"[864, 785, 987, 914]"
1873,4,raw_umber,"[956, 249, 1092, 398]"
1873,2,msu_green,"[1392, 238, 1522, 364]"
1874,3,burnt_sienna,"[1431, 703, 1538, 807]"
1874,1,burnt_sienna,"[862, 781, 986, 911]"
1874,2,msu_green,"[1393, 238, 1522, 358]"
1874,4,raw_umber,"[957, 250, 1092, 398]"
1874,2,msu_green,"[1390, 235, 1524, 402]"
1875,3,burnt_sienna,"[1430, 703, 1539, 807]"
1875,1,burnt_sienna,"[861, 781, 984, 909]"
1875,4,raw_umber,"[957, 249, 1091, 398]"
1875,2,msu_green,"[1395, 237, 1525, 359]"
1876,3,burnt_sienna,"[1431, 703, 1539, 808]"
1876,1,burnt_sienna,"[860, 778, 982, 908]"
1876,4,raw_umber,"[957, 249, 1091, 398]"
1876,2,msu_green,"[1394, 237, 1524, 357]"
1877,3,burnt_sienna,"[1431, 704, 1539, 807]"
1877,1,burnt_sienna,"[859, 780, 982, 909]"
1877,4,raw_umber,"[957, 248, 1091, 398]"
1877,2,msu_green,"[1393, 237, 1524, 371]"
1878,3,burnt_sienna,"[1431, 703, 1539, 807]"
1878,1,burnt_sienna,"[857, 779, 981, 909]"
1878,4,raw_umber,"[956, 249, 1091, 398]"
1878,2,msu_green,"[1394, 238, 1520, 358]"
1879,3,burnt_sienna,"[1431, 703, 1539, 807]"
1879,1,burnt_sienna,"[856, 782, 981, 910]"
1879,4,raw_umber,"[957, 249, 1092, 398]"
1879,2,msu_green,"[1394, 236, 1521, 365]"
1880,3,burnt_sienna,"[1432, 703, 1539, 807]"
1880,1,burnt_sienna,"[857, 785, 982, 913]"
1880,4,raw_umber,"[957, 249, 1092, 398]"
1880,2,msu_green,"[1393, 236, 1521, 373]"
1881,3,burnt_sienna,"[1431, 703, 1539, 806]"
1881,1,burnt_sienna,"[860, 788, 984, 913]"
1881,2,msu_green,"[1395, 237, 1526, 356]"
1881,4,raw_umber,"[957, 249, 1091, 399]"
1882,3,burnt_sienna,"[1431, 703, 1538, 807]"
1882,1,burnt_sienna,"[860, 790, 985, 917]"
1882,4,raw_umber,"[957, 249, 1092, 398]"
1882,2,msu_green,"[1393, 237, 1523, 370]"
1883,3,burnt_sienna,"[1432, 703, 1538, 807]"
1883,1,burnt_sienna,"[861, 795, 985, 919]"
1883,4,raw_umber,"[957, 249, 1092, 398]"
1883,2,msu_green,"[1392, 237, 1522, 379]"
1884,3,burnt_sienna,"[1431, 703, 1539, 808]"
1884,1,burnt_sienna,"[863, 796, 987, 923]"
1884,4,raw_umber,"[957, 249, 1092, 398]"
1884,2,msu_green,"[1394, 237, 1521, 370]"
1885,3,burnt_sienna,"[1431, 703, 1539, 807]"
1885,1,burnt_sienna,"[865, 800, 988, 926]"
1885,4,raw_umber,"[957, 249, 1092, 398]"
1885,2,msu_green,"[1392, 237, 1524, 400]"
1886,3,burnt_sienna,"[1430, 703, 1539, 807]"
1886,1,burnt_sienna,"[865, 802, 989, 928]"
1886,2,msu_green,"[1397, 238, 1522, 353]"
1886,4,raw_umber,"[957, 249, 1092, 398]"
1886,2,msu_green,"[1392, 237, 1525, 394]"
1887,3,burnt_sienna,"[1431, 703, 1538, 807]"
1887,1,burnt_sienna,"[865, 803, 989, 932]"
1887,2,msu_green,"[1394, 238, 1522, 357]"
1887,4,raw_umber,"[957, 248, 1091, 397]"
1888,3,burnt_sienna,"[1431, 703, 1538, 807]"
1888,1,burnt_sienna,"[865, 804, 989, 931]"
1888,2,msu_green,"[1394, 237, 1523, 355]"
1888,4,raw_umber,"[957, 249, 1091, 398]"
1889,3,burnt_sienna,"[1430, 703, 1538, 808]"
1889,1,burnt_sienna,"[864, 804, 988, 931]"
1889,2,msu_green,"[1395, 238, 1520, 354]"
1889,4,raw_umber,"[957, 248, 1091, 398]"
1890,3,burnt_sienna,"[1431, 703, 1538, 808]"
1890,1,burnt_sienna,"[863, 803, 987, 932]"
1890,4,raw_umber,"[957, 248, 1091, 398]"
1890,2,msu_green,"[1394, 237, 1524, 361]"
1891,3,burnt_sienna,"[1430, 703, 1539, 806]"
1891,1,burnt_sienna,"[864, 802, 987, 927]"
1891,2,msu_green,"[1394, 237, 1521, 356]"
1891,4,raw_umber,"[958, 249, 1091, 398]"
1892,3,burnt_sienna,"[1431, 703, 1539, 807]"
1892,1,burnt_sienna,"[864, 800, 987, 927]"
1892,4,raw_umber,"[956, 248, 1091, 398]"
1892,2,msu_green,"[1394, 236, 1524, 366]"
1893,3,burnt_sienna,"[1431, 703, 1538, 807]"
1893,1,burnt_sienna,"[863, 797, 986, 923]"
1893,2,msu_green,"[1393, 237, 1524, 356]"
1893,4,raw_umber,"[956, 248, 1091, 398]"
1894,3,burnt_sienna,"[1431, 703, 1539, 807]"
1894,1,burnt_sienna,"[863, 794, 985, 921]"
1894,4,raw_umber,"[956, 249, 1091, 398]"
1894,2,msu_green,"[1392, 237, 1521, 368]"
1895,3,burnt_sienna,"[1431, 703, 1539, 807]"
1895,1,burnt_sienna,"[861, 792, 985, 918]"
1895,4,raw_umber,"[956, 249, 1092, 398]"
1895,2,msu_green,"[1395, 237, 1522, 370]"
1896,3,burnt_sienna,"[1431, 703, 1538, 807]"
1896,1,burnt_sienna,"[860, 790, 984, 916]"
1896,2,msu_green,"[1394, 238, 1526, 356]"
1896,4,raw_umber,"[956, 248, 1091, 398]"
1897,3,burnt_sienna,"[1431, 703, 1537, 807]"
1897,1,burnt_sienna,"[858, 790, 982, 916]"
1897,4,raw_umber,"[956, 248, 1091, 397]"
1897,2,msu_green,"[1394, 237, 1525, 362]"
1898,3,burnt_sienna,"[1431, 702, 1538, 807]"
1898,1,burnt_sienna,"[855, 787, 981, 915]"
1898,4,raw_umber,"[957, 248, 1091, 397]"
1898,2,msu_green,"[1395, 237, 1523, 363]"
1899,3,burnt_sienna,"[1432, 703, 1538, 807]"
1899,1,dim_gray,"[854, 786, 979, 912]"
1899,4,raw_umber,"[957, 249, 1092, 398]"
1899,2,msu_green,"[1395, 238, 1524, 361]"
1900,3,burnt_sienna,"[1431, 703, 1538, 806]"
1900,1,burnt_sienna,"[853, 784, 979, 913]"
1900,4,raw_umber,"[957, 249, 1092, 398]"
1900,2,msu_green,"[1394, 238, 1524, 361]"
1901,3,burnt_sienna,"[1430, 704, 1539, 807]"
1901,1,burnt_sienna,"[853, 783, 980, 911]"
1901,4,raw_umber,"[957, 249, 1092, 398]"
1901,2,msu_green,"[1394, 237, 1527, 363]"
1902,3,burnt_sienna,"[1430, 704, 1539, 807]"
1902,1,burnt_sienna,"[855, 783, 981, 911]"
1902,2,msu_green,"[1395, 238, 1525, 358]"
1902,4,raw_umber,"[956, 249, 1092, 398]"
1903,3,burnt_sienna,"[1430, 704, 1539, 807]"
1903,1,burnt_sienna,"[857, 786, 983, 910]"
1903,4,raw_umber,"[956, 250, 1091, 398]"
1903,2,msu_green,"[1394, 238, 1523, 378]"
1904,3,burnt_sienna,"[1430, 703, 1539, 807]"
1904,1,burnt_sienna,"[858, 787, 983, 915]"
1904,4,raw_umber,"[956, 249, 1091, 398]"
1904,2,msu_green,"[1394, 237, 1524, 375]"
1905,3,burnt_sienna,"[1431, 703, 1539, 806]"
1905,1,burnt_sienna,"[859, 789, 983, 915]"
1905,4,raw_umber,"[956, 249, 1092, 398]"
1905,2,msu_green,"[1393, 237, 1525, 378]"
1906,3,burnt_sienna,"[1430, 702, 1540, 807]"
1906,1,burnt_sienna,"[858, 792, 983, 918]"
1906,4,raw_umber,"[956, 249, 1091, 398]"
1906,2,msu_green,"[1393, 238, 1524, 378]"
1907,3,burnt_sienna,"[1430, 702, 1539, 807]"
1907,1,burnt_sienna,"[858, 792, 982, 917]"
1907,4,raw_umber,"[956, 249, 1092, 399]"
1907,2,msu_green,"[1394, 238, 1520, 364]"
1908,3,burnt_sienna,"[1431, 703, 1539, 807]"
1908,1,burnt_sienna,"[857, 793, 982, 919]"
1908,4,raw_umber,"[957, 249, 1092, 399]"
1908,2,msu_green,"[1394, 237, 1525, 383]"
1909,3,burnt_sienna,"[1431, 703, 1538, 807]"
1909,1,dim_gray,"[858, 794, 983, 919]"
1909,4,raw_umber,"[957, 249, 1091, 398]"
1909,2,msu_green,"[1395, 237, 1521, 364]"
1910,3,burnt_sienna,"[1431, 703, 1538, 807]"
1910,1,dim_gray,"[860, 794, 984, 921]"
1910,4,raw_umber,"[956, 249, 1091, 398]"
1910,2,msu_green,"[1395, 237, 1524, 366]"
1911,3,burnt_sienna,"[1431, 703, 1538, 806]"
1911,1,burnt_sienna,"[862, 796, 986, 922]"
1911,4,raw_umber,"[957, 248, 1091, 398]"
1911,2,msu_green,"[1393, 237, 1522, 383]"
1912,3,burnt_sienna,"[1431, 703, 1538, 806]"
1912,1,burnt_sienna,"[865, 796, 988, 922]"
1912,4,raw_umber,"[957, 248, 1091, 397]"
1912,2,msu_green,"[1391, 238, 1524, 390]"
1913,3,burnt_sienna,"[1431, 704, 1538, 807]"
1913,1,burnt_sienna,"[866, 797, 990, 922]"
1913,4,raw_umber,"[956, 248, 1091, 397]"
1913,2,msu_green,"[1392, 239, 1520, 370]"
1914,3,burnt_sienna,"[1430, 704, 1539, 806]"
1914,1,burnt_sienna,"[866, 797, 991, 923]"
1914,4,raw_umber,"[956, 248, 1091, 397]"
1914,2,msu_green,"[1392, 238, 1521, 369]"
1915,3,burnt_sienna,"[1429, 703, 1539, 806]"
1915,1,burnt_sienna,"[866, 797, 989, 923]"
1915,2,msu_green,"[1394, 238, 1522, 357]"
1915,4,raw_umber,"[956, 248, 1092, 397]"
1916,1,burnt_sienna,"[862, 798, 987, 924]"
1916,3,burnt_sienna,"[1429, 704, 1541, 808]"
1916,2,msu_green,"[1392, 239, 1523, 381]"
1916,4,raw_umber,"[956, 249, 1092, 398]"
1917,1,burnt_sienna,"[861, 797, 985, 924]"
1917,3,burnt_sienna,"[1430, 702, 1540, 808]"
1917,2,msu_green,"[1393, 239, 1525, 363]"
1917,4,raw_umber,"[955, 248, 1092, 399]"
1918,1,burnt_sienna,"[859, 795, 985, 924]"
1918,2,msu_green,"[1394, 238, 1524, 359]"
1918,4,raw_umber,"[955, 248, 1093, 398]"
1919,1,burnt_sienna,"[860, 796, 983, 922]"
1919,2,msu_green,"[1395, 238, 1527, 360]"
1919,4,raw_umber,"[955, 249, 1092, 398]"
1920,1,burnt_sienna,"[860, 794, 983, 922]"
1920,2,msu_green,"[1395, 239, 1524, 355]"
1920,4,raw_umber,"[955, 249, 1093, 398]"
1921,1,burnt_sienna,"[860, 791, 985, 920]"
1921,2,msu_green,"[1395, 238, 1525, 352]"
1921,4,raw_umber,"[956, 249, 1093, 397]"
1921,3,raw_umber,"[1447, 697, 1533, 767]"
1922,1,burnt_sienna,"[861, 791, 986, 918]"
1922,3,raw_umber,"[1435, 698, 1530, 783]"
1922,2,msu_green,"[1394, 238, 1530, 367]"
1922,4,raw_umber,"[955, 248, 1093, 398]"
1923,1,burnt_sienna,"[862, 792, 987, 919]"
1923,2,msu_green,"[1394, 239, 1525, 355]"
1923,4,raw_umber,"[955, 248, 1092, 398]"
1924,1,burnt_sienna,"[864, 793, 988, 918]"
1924,4,raw_umber,"[955, 247, 1092, 398]"
1924,2,msu_green,"[1394, 238, 1525, 359]"
1925,1,burnt_sienna,"[865, 795, 987, 921]"
1925,4,raw_umber,"[954, 247, 1092, 399]"
1925,2,msu_green,"[1391, 237, 1525, 392]"
1926,1,burnt_sienna,"[862, 796, 987, 922]"
1926,2,msu_green,"[1393, 238, 1521, 357]"
1926,4,raw_umber,"[955, 248, 1092, 398]"
1927,1,dim_gray,"[860, 797, 986, 924]"
1927,4,raw_umber,"[953, 247, 1092, 398]"
1927,2,msu_green,"[1390, 237, 1526, 378]"
1928,1,dim_gray,"[859, 798, 986, 923]"
1928,4,raw_umber,"[955, 248, 1092, 399]"
1928,2,msu_green,"[1390, 237, 1526, 392]"
1929,1,dim_gray,"[861, 795, 985, 921]"
1929,4,raw_umber,"[956, 248, 1092, 399]"
1929,2,msu_green,"[1393, 237, 1523, 360]"
1930,1,burnt_sienna,"[860, 795, 986, 919]"
1930,4,raw_umber,"[955, 248, 1092, 399]"
1930,2,msu_green,"[1392, 237, 1523, 361]"
1931,1,burnt_sienna,"[863, 795, 988, 919]"
1931,4,raw_umber,"[956, 249, 1092, 398]"
1931,2,msu_green,"[1392, 238, 1522, 358]"
1932,1,burnt_sienna,"[863, 795, 989, 919]"
1932,4,raw_umber,"[955, 249, 1092, 398]"
1932,2,msu_green,"[1391, 238, 1519, 362]"
1933,1,burnt_sienna,"[865, 796, 988, 920]"
1933,4,raw_umber,"[954, 249, 1092, 399]"
1933,2,msu_green,"[1390, 236, 1523, 365]"
1934,1,burnt_sienna,"[863, 795, 987, 922]"
1934,4,raw_umber,"[955, 249, 1092, 398]"
1934,2,msu_green,"[1393, 236, 1520, 361]"
